id,sentence,set
s4263,"De arts heeft niet aan de patiënt zelf gevraagd of ze echt dood wilde, maar de familie stond wel achter de euthanasie.",107
s4264,"Maar vanzelfsprekend is elke keer dat het misgaat, te veel.",107
s4265,Een dag eerder zijn de laatste operaties.,107
s4266,Het is echt een gloeiendhete aardappel die elke opeenvolgende regering voor zich uitschuift.,107
s4267,"De naam moet de hoop weergeven dat de Japanners in het nieuwe tijdperk ""als mooie pruimenbloesem"" mogen bloeien.",107
s4268,Er kan dan nog een enkele bui vallen.,107
s4269,Facebook gaat dus niet opeens anders met bepaalde foto's of video's om.,107
s4270,"Van wat ik via internet bij elkaar sprokkel, begrijp ik dat ze wel van enge, horrorachtige films houden.",107
s4271,"Het klinkt raar, maar dat voelde als vrijheid, om dat te kunnen doen.",107
s4272,Behalve voor de N-VA.,107
s4273,Verdachte opgepakt bij ramkraak in Utrecht: een auto reed tegen de gevel van het pand aan op het Europaplein.,107
s4274,"Ik zou heel graag Zuid-Limburg nog een keer proberen, Romeinse sporen zoeken.",107
s4275,"Ook is een onbekend aantal wintersporters gewond geraakt, van wie enkele er slecht aan toe zijn.",107
s4276,Die formele stap is noodzakelijk.,107
s4277,"En als deze vrouwen met wat hulp weer een beetje een leven kunnen creëren, dan is het geweldig om te zien dat mensen zich daarvoor inspannen.",107
s4278,In de laatste variant wordt ook het rijden in de spits extra belast.,107
s4279,"Het is niet makkelijk om 2000 mensen om de been te krijgen, zeker niet bij wetenschappers met hun overvolle agenda's"", zegt hij.",107
s4280,We maakten een overzicht op volgorde van hun plek op het stembiljet.,107
s4281,"Ik vind het echt niet kunnen en de mensen die dit hebben gedaan, moeten gewoon worden aangepakt.",108
s4282,Lees het in onze infographic: Inwoners van Balkanlanden zijn overwegend sceptisch als ze de toespraken en beloftes van EU-leiders horen.,108
s4283,En dat zie je bij Serious Request ook.,108
s4284,Daarom moeten mensen enorm oppassen.,108
s4285,VVD-leider Rutte zei dat er nog geen conclusies zijn getrokken.,108
s4286,"Werkgevers in Zeeland, de Gelderse Vallei en de omgeving van Gorinchem hebben de meeste moeite om aan personeel te komen.",108
s4287,Canadese vliegtuigspotters hoeven er niet op te rekenen dat een Boeing 747-400 van KLM naar Calgary komt.,108
s4288,"Er zijn ergere dingen, we leven allemaal nog en het zijn maar spullen.",108
s4289,Dat wordt zielig gevonden en past niet binnen de normen en waarden van het moederschap.,108
s4290,Dat is ook in akkoorden vastgelegd.,108
s4291,Over de arbeidsvoorwaarden van de tussenbaan moet dus nog onderhandeld worden.,108
s4292,"De verwachting is dat de drukste dagen, en dan met name in Duitsland en Frankrijk, waarschijnlijk eind juli, begin augustus zijn.",108
s4293,Het gaat heel wat werk opleveren.,108
s4294,Het was nederigmakend om de verwoesting te zien en de verhalen te horen van de mensen die hier het slachtoffer van zijn.,108
s4295,Gisteren inventariseerden de autoriteiten op Saba de schade op het eiland en probeerden zij de elektriciteit te herstellen.,108
s4296,Maar de politiek durft niet op alle terreinen stappen te zetten.,108
s4297,Misschien is hij zelfs gecreëerd na deze daad.,108
s4298,"Of hij zich ook nu nog in winkels zal laten zien, is maar zeer de vraag.",108
s4299,De vraag of je wel of geen migranten in je stad wilt hebben staat hier verder los van.,108
s4300,"Waar veel zorg nodig is, en eenzaamheid om te bestrijden.",108
s4301,Ze was sinds 2016 gemeenteraadslid voor de socialistische partij.,108
s4302,Ook Verhofstadt vraagt of Zuckerberg wil overwegen om eventueel afstand te nemen van dochterbedrijven (zoals Whatsapp en Instagram).,108
s4303,"De FNV eist 7,5 procent loonsverhoging voor dit jaar en 3,5 procent erbij voor volgend jaar.",108
s4304,Soms moeten we iemand vragen om van Senegal naar Gambia te reizen om een paspoort op te halen.,108
s4305,"De rechtbank oordeelt dat hij terecht naar zijn dienstwapen greep, maar een uitvoeringsfout maakte.",108
s4306,"Er worden zoveel leugens verteld en we hebben dat geaccepteerd als een culturele norm"".",108
s4307,Ze zijn naar het ziekenhuis gebracht voor medisch onderzoek.,108
s4308,Het was dringen vanmiddag langs de route in Tilburg voor een plekje met goed zicht op de koning.,108
s4309,"Een organisatie sleepte de regering voor de rechter, omdat Hernandez recht zou hebben op verdere behandeling na de operatie.",108
s4310,Aluminium Straks geldt er in de VS een importtarief van 25 procent op staal.,108
s4311,"Achteraf stom, maar waarom snapten en zagen we dat toen niet en parkeerden we ons geld zo makkelijk op IJsland, of all places?",108
s4312,"De verordening wordt volgens de KBvG herzien, in overleg met het ministerie van Justitie.",108
s4313,Signdancers zorgen ervoor dat dove en slechthorende kijkers de sfeer en het ritme van een liedje ook meekrijgen.,108
s4314,De demonstraties vind ik onredelijk: mensen denken alleen maar aan zichzelf.,108
s4315,Bedankt dat jullie mij als zo'n grote bedreiging voor jullie agenda zien.,108
s4316,We moeten van toen leren dat we het nu anders willen doen.,108
s4317,Dan had het OM deze zaak moeilijker van de hand kunnen wijzen.,108
s4318,Het land spreekt ook tegen dat Hariri tegen zijn zin twee weken in het land is vastgehouden.,108
s4319,"De peuter zelf kan vanwege zijn geringe woordenschat en nog beperkt ontwikkelde geheugen niet verhoord worden; hij is net te jong, zeggen deskundigen.",108
s4320,Het is vaak zwaar werk en de werktijden onregelmatig.,108
s4321,In Venezuela zijn de afgelopen week zeker 40 mensen om het leven gekomen tijdens de protesten tegen het regime van president Maduro.,109
s4322,"Helaas wonen we in een land waar iedereen zijn eigen waarheid heeft"", zegt Camil Durakovic.",109
s4323,"Maar bedrijven moeten wel geloofwaardig blijven, je moet integriteit voelen.",109
s4324,"Al sinds Grace jong is, is in Amerika doorbreken een droom van haar geweest.",109
s4325,Ingewijden melden dat hij een zogeheten novelle zal toezeggen.,109
s4326,"En correspondent Wouter Zwart in Berlijn legt uit dat Hitler volop vertrouwen heeft in zijn verdedigingslinie langs de kust, de Atlantikwall.",109
s4327,"Ik vertrouw erop dat als de speciaal aanklager, Robert Mueller, zijn werk mag doen, dat hij dan de waarheid zal vinden.",109
s4328,"Je leeft anders, iedereen is anders ziek en iedereen wil anders dood.",109
s4329,Dat Lorentz en Einstein een vitrine delen in het museum is toepasselijk.,109
s4330,Een van de gefilmde varkenshouders zegt tegen de NOS dat het verhaal zoals de dierenrechtenorganisatie dat schetst niet klopt.,109
s4331,"Maar of het ook gaat escaleren is moeilijk te voorspellen, zegt Van der Steen.",109
s4332,Hopelijk is het iets wat naast de roman kan bestaan.,109
s4333,Volgens Erkenbrand moeten blanke mannen gaan inzien dat er gevaar dreigt voor hun positie.,109
s4334,Maar dit herstel is echt en zet ook door.,109
s4335,Het Nederlandse ministerie van Buitenlandse Zaken zegt uit te zoeken of er Nederlanders betrokken zijn bij de ramp.,109
s4336,Linda Leijten (20) moet echt beginnen met leren.,109
s4337,De Duitse politie heeft een 15-jarige klasgenoot van het meisje zondag gearresteerd op verdenking van de moord.,109
s4338,"Gaat het om iemand die nog een boete moet betalen, dan kan dat nog wachten.",109
s4339,"Dat lijkt me een heel terechte beslissing"", zegt Van Dijk.",109
s4340,"In München is het Oktoberfest begonnen, een van de grootste volksfeesten ter wereld.",109
s4341,Barret zou de meest opvallende keuze zijn.,109
s4342,"In het begin van de jaren 70, toen in het kader van de Deltawerken de sluizen kwamen, verdwenen deze vissen uit het Haringvliet.",109
s4343,Chips De politiemensen proberen verschillende puzzelstukjes bij elkaar te brengen en zo te achterhalen waar het misbruik plaatsvindt en wie het slachtoffer is.,109
s4344,"GOP loves to insult my intelligence, yet offers *this* as their best + most seasoned opposition to my policy proposals.",109
s4345,"Uiteindelijk ben ik zo ver gegaan dat ik dacht: ik zit hartstikke verkeerd, ik zit in een verkeerd lijf.",109
s4346,"Als je ons erom vraagt, dan denken we weer aan de hele situatie.",109
s4347,Dat missen we allemaal heel erg.,109
s4348,"Door de steeds beter wordende democratie en de pers die zaken aan het licht brengt, is de perceptie van corruptie groter geworden en zijn mensen zich er bewuster van.",109
s4349,"En het stabiele midden daarboven is weerbaar, maar de vanzelfsprekendheid dat het alsmaar beter gaat is ook daar verdwenen.",109
s4350,Dat leek ons het meest humane om te doen.,109
s4351,"Zorg voor het geld, en dan komt het voor elkaar.",109
s4352,"Het argument dat de letterzetter er aanwezig was, is geen rechtvaardiging.",109
s4353,Ook de sets van bordkarton en de geschilderde landschappen zijn te begrijpen; voor televisie is er nu eenmaal minder budget dan bij een Hollywoodfilm.,109
s4354,Maar het idee van De Jong vindt geen genade.,109
s4355,"Kosten Terwijl klanten weinig tot geen rente meer ontvangen, kost het bankieren zelf ze meer geld.",109
s4356,En alle leden moeten voortaan van buiten de organisatie komen.,109
s4357,Bij demonstraties tegen de verkiezingsoverwinning van de Keniaanse president Kenyatta zijn meerdere doden gevallen.,109
s4358,Plastic moet minder normaal worden.,109
s4359,"Die verontwaardiging werd alleen maar erger toen de stadionspeaker excuses aanbood en vroeg om respect voor ""het volkslied van Armenië"".",109
s4360,"Er is dus kennelijk geen breekpunt meer, maar ik wil wel weten wat dat betekent.",109
s4361,We hadden het veel meer over de inhoud moeten hebben.,110
s4362,"Volgens het Dagblad van het Noorden overleed Amir op Kerstavond in aanwezigheid van zijn ouders, broertje en zus.",110
s4363,"En het gaat niet om klanten, maar om burgers met hun rechten en plichten.",110
s4364,"Wat politieke partijen voor de kiezers moeten doen, is waarmaken wat ze in het partijprogramma hebben staan.",110
s4365,"Te gast is hoogleraar Leo Huberts, die eerder strategisch hoogleraar integriteit van bestuur was.",110
s4366,"De stad New Orleans is al deels ondergelopen door zware regenval en voor de staten Texas, Louisiana en Mississippi komt daar mogelijk later deze week nog een orkaan bij.",110
s4367,In de andere envelop zit een zakje dat waarschijnlijk cocaïne bevat.,110
s4368,"En niet naar Barcelona, maar Girona.",110
s4369,Ook de Bijbel heeft een hele duidelijke boodschap dat de overheid gezag heeft en dat je je daar maar geduldig aan te onderwerpen hebt.,110
s4370,Dus rijzen er ook twijfels en vragen bij al dat economische groeigeweld.,110
s4371,Er moet meer zicht komen op kinderen die permanent in een vakantiepark wonen.,110
s4372,Een zaak gaan we dus niet winnen en daarmee zou je de inwoners valse hoop geven.,110
s4373,"Zeldzaam, maar niet bijzonder Dat maart kouder was dan twee wintermaanden komt dan niet vaak voor, echt bijzonder is het volgens NOS-weerman Gerrit Hiemstra ook niet.",110
s4374,"In de jaren 80, toen ik hier als jonge wetenschapper kwam, lag het ijs hier 's winters een meter dik.",110
s4375,Ik wil graag bevriend blijven met mensen.,110
s4376,Gisteravond kwamen de eerste Nederlanders terug op Schiphol.,110
s4377,Zij zouden bij de fractievoorzitter om een vertrouwensstemming hebben gevraagd.,110
s4378,Er werden geen arrestaties verricht.,110
s4379,Volgens Bloemen moeten deze mensen tot weldenkende mensen worden opgeleid.,110
s4380,Dat is geen eenvoudige taak.,110
s4381,Zijn collega's vragen zich waarschijnlijk af waarom ze nooit iets hebben doorgehad.,110
s4382,Het Kennisinstituut voor Mobiliteitsbeleid (KiM) deed daarom onderzoek naar mogelijke toekomstige gebruikers.,110
s4383,"Ik was dus op een Egyptische markt, ik heb ook daar geen korting bedongen Oneerlijke deal tussen Pon, defensie en politie Autobedrijf Pon heeft tussen 2001 en 2011 ambtenaren gefêteerd om lucratieve opdrachten binnen te halen.",110
s4384,Ik zie het niet in de cijfers terugkomen.,110
s4385,Voor video's geldt dat er wordt gehandeld op basis van meldingen van gebruikers of doordat de systemen van YouTube zelf zaken signaleren.,110
s4386,Daarom accepteert hij zo'n gift dan liever niet.,110
s4387,En door haar ben ik meer empathie gaan voelen.,110
s4388,"Eind dit jaar sluit de warenhuisketen zijn vijftien filialen in ons land wegens financiële problemen, schrijft het FD.",110
s4389,Het ongeluk leidde tot lange files in de regio omdat de A12 kort erna in de richting van Utrecht werd afgesloten.,110
s4390,Meer dan 4000 mensen raakten gewond: zo'n 2500 demonstranten en ruim 1500 agenten.,110
s4391,Toch is het veto een verrassende stap van een politicus die bekendstaat als behoedzaam.,110
s4392,In die toespraak vanuit Paleis Noordeinde in Den Haag is ook prinses Beatrix voor het eerst te horen.,110
s4393,Het geeft het zeer van de maatschappij aan.,110
s4394,Ook het belang van eventuele kinderen moet meteen bij de eerste aanvraag worden meegewogen.,110
s4395,Dan komt er helemaal niets meer terecht van de Europese politiek.,110
s4396,Maar de politiek moet nu afwachten wat de rechter gaat zeggen.,110
s4397,"Op het eiland Ambae staat de Manaro, een vulkaan die al sinds 2005 rommelt.",110
s4398,Appie was het fundament van onze familie.,110
s4399,Premier William Marlin van Sint-Maarten zegt dat Nederlandse mariniers niets hebben gedaan tegen de plunderingen op het eiland na de orkaan Irma.,110
s4400,Haagse bronnen bevestigen een bericht daarover van RTL Nieuws.,110
s4401,Pechtold en Segers spreken op dit moment met informateur Schippers.,111
s4402,"Dat we weer diplomatieke betrekkingen hebben, betekent niet dat we onze mond moeten houden.",111
s4403,De politie in Kansas onderzoekt het motief van de schutter.,111
s4404,"Alleen als uit een combinatietest aanwijzingen voor een afwijking kwamen, konden vrouwen een NIP-test doen.",111
s4405,"Reizen in een gebied waar misschien wel een paramilitair achter een heuvel staat, is toch interessanter.",111
s4406,Het was geen naïviteit of moedwillige onwetendheid over alle uitdagingen waar Amerika mee kampt; het was hoop.,111
s4407,"Dat is natuurlijk heel belangrijk"", zei hij.",111
s4408,We hebben die lijst nu een update gegeven en nieuwe handelingen toegevoegd.,111
s4409,Alle grote namen uit de dancewereld zijn vanaf vandaag in Amsterdam te vinden voor het Amsterdam Dance Event.,111
s4410,Natuurlijk heeft elk natuurgebied zijn beperkingen en moet je ingrijpen als bijvoorbeeld de verkeersveiligheid in het geding komt.,111
s4411,In februari heeft de Tweede Kamer de wet al goedgekeurd.,111
s4412,Daar zullen we op aangesproken worden.,111
s4413,Volgens Drayer komen er dagelijks bootjes aan met arbeiders op zoek naar werk.,111
s4414,We moeten het geld volgen.,111
s4415,"Zij staan klaar om in het gat te springen"", zeggen diverse bestuurders tegen het Financieele Dagblad.",111
s4416,Onderweg meert hij zes keer aan en op iedere plek wachten een paar honderd militanten hem op.,111
s4417,Volgens het Italiaanse persbureau ANSA gebeurde dat bij 25 operaties.,111
s4418,Afgelopen maanden is een stroom van verhalen over seksueel misbruik in de sportwereld op gang gekomen: van Engelse voetballers en Nederlandse wielrensters tot aan Amerikaanse turnsters.,111
s4419,Je kan niet vanuit een veilige stoel in Nederland kiezen voor een dictatuur in een ander land.,111
s4420,De European Film Awards worden jaarlijks afwisselend in Berlijn en een andere Europese stad uitgereikt.,111
s4421,Aan de andere kant is het hier wel altijd lekker rustig en stil.,111
